container_id,shipment_id,fruit_type,origin,destination,temperature,humidity,vibration,battery_level,door_status,container_status,latitude,longitude,timestamp
C021,S00060,Pomegranate,Kolkata,Delhi,6.79,92.57,3.88,72,Closed,In Transit,22.535761,88.317537,2026-07-09 19:18:55
C076,S00454,Strawberry,Delhi,Chennai,4.17,74.48,4.78,79,Closed,In Transit,28.588126,77.216969,2026-07-10 03:10:55
C023,S00304,Kiwi,Delhi,Hyderabad,3.09,83.16,3.68,86,Closed,Unloading,28.604775,77.234981,2026-07-08 18:59:55
C073,S00612,Banana,Pune,Hyderabad,7.03,78.76,0.72,90,Closed,In Transit,18.471713,73.861248,2026-07-04 15:29:55
C072,S00269,Pomegranate,Mumbai,Kolkata,4.49,74.59,2.89,93,Closed,In Transit,19.074658,72.874358,2026-07-10 19:10:55
C056,S00199,Orange,Bangalore,Hyderabad,4.2,80.62,1.44,95,Closed,In Transit,13.011119,77.596214,2026-07-08 09:24:55
C065,S00185,Grapes,Ahmedabad,Hyderabad,4.48,77.01,4.95,78,Open,Delivered,23.005338,72.611171,2026-07-05 22:18:55
C023,S00934,Apple,Delhi,Bangalore,7.43,70.78,3.8,81,Closed,In Transit,28.608524,77.241619,2026-07-06 17:13:55
C094,S00189,Mango,Chennai,Pune,4.39,84.52,1.14,88,Closed,Delivered,13.117669,80.236969,2026-07-05 09:24:55
C047,S00331,Pineapple,Ahmedabad,Kolkata,5.63,75.04,4.42,75,Closed,In Transit,23.010281,72.606956,2026-07-04 22:58:55
C069,S00451,Orange,Pune,Mumbai,7.42,88.14,4.88,78,Closed,In Transit,18.503709,73.85367,2026-07-10 18:24:55
C057,S00965,Grapes,Bangalore,Mumbai,5.9,94.59,0.52,82,Closed,In Transit,12.94855,77.608516,2026-07-06 17:33:55
C014,S00250,Apple,Hyderabad,Kolkata,4.02,89.93,1.67,83,Closed,In Transit,17.338195,78.450249,2026-07-06 22:29:55
C008,S00208,Orange,Kolkata,Hyderabad,3.62,76.75,0.43,78,Closed,Delivered,22.595679,88.394553,2026-07-09 05:09:55
C023,S00768,Kiwi,Delhi,Chennai,6.01,79.24,0.25,97,Closed,In Transit,28.623043,77.171145,2026-07-04 15:32:55
C100,S00597,Kiwi,Pune,Mumbai,2.6,85.15,0.77,81,Closed,In Transit,18.519941,73.814876,2026-07-09 20:41:55
C044,S00785,Grapes,Bangalore,Hyderabad,7.48,86.06,4.65,82,Closed,Delivered,12.995813,77.635615,2026-07-06 23:44:55
C057,S00552,Apple,Hyderabad,Delhi,2.21,70.77,0.37,89,Closed,Delivered,17.345845,78.514683,2026-07-06 21:04:55
C064,S00231,Papaya,Chennai,Bangalore,5.09,94.61,3.82,72,Closed,In Transit,13.074761,80.303541,2026-07-06 17:02:55
C070,S00382,Orange,Chennai,Ahmedabad,3.57,94.27,4.12,91,Closed,In Transit,13.066662,80.299741,2026-07-07 18:28:55
C008,S00149,Papaya,Pune,Ahmedabad,6.02,84.81,3.55,92,Closed,In Transit,18.479316,73.85053,2026-07-10 17:00:55
C004,S00116,Grapes,Mumbai,Ahmedabad,7.17,92.97,0.47,96,Closed,In Transit,19.035307,72.854171,2026-07-05 20:39:55
C041,S00651,Orange,Delhi,Kolkata,4.15,81.09,1.74,72,Closed,In Transit,28.576866,77.200683,2026-07-05 00:46:55
C097,S00182,Pineapple,Chennai,Ahmedabad,2.86,75.1,1.63,100,Closed,In Transit,13.096246,80.278387,2026-07-07 07:42:55
C092,S00418,Pineapple,Ahmedabad,Mumbai,6.75,74.94,2.17,98,Closed,In Transit,23.043208,72.538766,2026-07-09 21:23:55
C022,S00596,Mango,Hyderabad,Delhi,6.22,93.9,2.95,77,Closed,Loading,17.40072,78.459087,2026-07-11 10:57:55
C025,S00023,Strawberry,Ahmedabad,Delhi,2.36,94.41,3.14,77,Closed,Unloading,23.033076,72.593041,2026-07-08 22:26:55
C025,S00286,Orange,Mumbai,Kolkata,4.58,76.63,3.31,77,Closed,In Transit,19.072241,72.856521,2026-07-11 09:58:55
C072,S00360,Mango,Ahmedabad,Hyderabad,2.71,74.99,2.29,100,Closed,In Transit,23.023065,72.597494,2026-07-08 08:40:55
C065,S00038,Banana,Kolkata,Chennai,4.32,72.12,4.63,99,Closed,In Transit,22.580626,88.34498,2026-07-08 00:24:55
C078,S00472,Banana,Bangalore,Kolkata,2.17,79.08,2.22,81,Closed,In Transit,12.94769,77.571847,2026-07-07 04:08:55
C092,S00974,Pomegranate,Pune,Kolkata,6.17,83.3,4.26,86,Closed,In Transit,18.519643,73.877462,2026-07-11 09:35:55
C061,S00178,Grapes,Hyderabad,Delhi,3.35,82.43,4.51,95,Closed,In Transit,17.365773,78.43945,2026-07-08 00:28:55
C088,S00266,Papaya,Hyderabad,Mumbai,6.38,87.35,2.82,99,Closed,In Transit,17.426712,78.470525,2026-07-06 11:53:55
C043,S00516,Pineapple,Delhi,Bangalore,3.46,75.87,4.45,87,Closed,Loading,28.636647,77.192875,2026-07-04 16:43:55
C060,S00311,Apple,Bangalore,Ahmedabad,2.12,91.93,2.24,90,Closed,In Transit,12.999231,77.61077,2026-07-11 03:42:55
C088,S00781,Orange,Kolkata,Chennai,2.38,92.16,4.48,86,Closed,Loading,22.570802,88.355806,2026-07-06 08:46:55
C006,S00398,Kiwi,Chennai,Ahmedabad,3.5,74.1,3.11,82,Closed,In Transit,13.089998,80.313551,2026-07-05 18:48:55
C006,S00941,Kiwi,Hyderabad,Pune,6.51,94.3,1.26,82,Closed,Delivered,17.390251,78.501914,2026-07-06 16:09:55
C058,S00976,Pineapple,Bangalore,Chennai,5.98,85.6,4.62,99,Closed,Unloading,12.943741,77.619509,2026-07-05 01:07:55
C092,S00192,Banana,Delhi,Ahmedabad,7.92,87.56,2.54,95,Closed,In Transit,28.572499,77.225076,2026-07-06 02:00:55
C021,S00834,Mango,Ahmedabad,Delhi,6.86,76.28,4.01,82,Closed,In Transit,23.036531,72.544807,2026-07-09 11:40:55
C088,S00773,Pomegranate,Bangalore,Chennai,4.11,83.62,3.78,98,Closed,In Transit,12.999576,77.62488,2026-07-06 01:27:55
C052,S00652,Papaya,Pune,Delhi,4.05,81.43,3.81,83,Closed,In Transit,18.538674,73.883581,2026-07-04 16:31:55
C019,S00008,Papaya,Delhi,Bangalore,7.08,94.37,0.58,96,Closed,In Transit,28.621115,77.165917,2026-07-08 09:14:55
C026,S00983,Mango,Mumbai,Kolkata,5.29,84.8,1.12,90,Closed,Loading,19.091841,72.906717,2026-07-10 22:34:55
C020,S00010,Banana,Delhi,Kolkata,4.7,76.12,0.17,79,Closed,Loading,28.613701,77.228401,2026-07-10 14:44:55
C012,S00666,Pomegranate,Bangalore,Delhi,7.94,90.21,4.16,70,Closed,In Transit,12.970643,77.617593,2026-07-08 07:05:55
C077,S00334,Kiwi,Chennai,Mumbai,3.69,71.52,0.81,99,Closed,Loading,13.040861,80.300177,2026-07-06 22:13:55
C099,S00791,Pomegranate,Mumbai,Delhi,2.65,83.05,4.04,79,Closed,In Transit,19.083788,72.852645,2026-07-05 19:53:55
C007,S00524,Strawberry,Chennai,Pune,7.59,74.94,4.27,87,Closed,Delivered,13.097586,80.255569,2026-07-07 15:43:55
C072,S00368,Pineapple,Ahmedabad,Mumbai,5.43,91.95,4.13,89,Closed,Loading,23.025581,72.583775,2026-07-11 09:43:55
C097,S00566,Banana,Bangalore,Ahmedabad,7.17,89.8,2.86,71,Open,Unloading,13.021358,77.637587,2026-07-08 10:51:55
C035,S00150,Mango,Hyderabad,Bangalore,6.66,79.65,1.22,82,Closed,Delivered,17.421203,78.460266,2026-07-06 10:02:55
C057,S00885,Orange,Kolkata,Ahmedabad,4.22,82.27,3.92,84,Closed,Delivered,22.598037,88.363711,2026-07-06 10:29:55
C056,S00611,Orange,Chennai,Hyderabad,3.09,88.7,2.49,89,Closed,Loading,13.113629,80.252462,2026-07-06 02:58:55
C082,S00554,Kiwi,Mumbai,Bangalore,4.09,75.02,1.32,79,Closed,In Transit,19.089241,72.854394,2026-07-06 06:39:55
C067,S00210,Banana,Mumbai,Delhi,5.26,85.27,1.88,78,Closed,In Transit,19.098299,72.89724,2026-07-05 22:26:55
C013,S00205,Apple,Hyderabad,Ahmedabad,6.99,75.39,0.36,98,Closed,Delivered,17.371123,78.523756,2026-07-07 20:46:55
C067,S00201,Mango,Chennai,Pune,3.21,75.95,4.03,75,Closed,Delivered,13.046366,80.295909,2026-07-05 05:35:55
C090,S00470,Grapes,Delhi,Chennai,3.61,75.13,3.92,92,Closed,In Transit,28.575369,77.187514,2026-07-11 06:39:55
C036,S00992,Orange,Bangalore,Delhi,6.35,70.03,3.68,88,Closed,In Transit,12.977744,77.568309,2026-07-05 16:30:55
C016,S00014,Grapes,Pune,Hyderabad,7.91,72.95,3.67,97,Closed,Loading,18.503924,73.898819,2026-07-08 15:50:55
C100,S00789,Kiwi,Ahmedabad,Delhi,3.9,87.3,3.1,86,Closed,In Transit,22.977323,72.587119,2026-07-06 19:36:55
C012,S00481,Papaya,Pune,Kolkata,3.77,74.73,0.13,85,Closed,Loading,18.49481,73.872596,2026-07-05 16:31:55
C051,S00064,Grapes,Mumbai,Chennai,6.1,77.89,1.89,72,Closed,In Transit,19.082512,72.891976,2026-07-09 14:11:55
C063,S00363,Pineapple,Delhi,Pune,3.98,88.67,3.51,97,Closed,In Transit,28.65483,77.201237,2026-07-04 22:13:55
C011,S00099,Pomegranate,Delhi,Pune,4.24,86.62,3.81,93,Closed,Loading,28.573609,77.234028,2026-07-04 23:48:55
C092,S00052,Grapes,Bangalore,Hyderabad,5.18,81.74,3.67,89,Closed,Delivered,12.975176,77.583652,2026-07-11 06:17:55
C040,S00902,Banana,Chennai,Pune,5.0,76.83,0.49,81,Closed,Loading,13.042408,80.286064,2026-07-06 14:53:55
C043,S00260,Strawberry,Delhi,Hyderabad,6.5,70.23,1.58,80,Closed,Loading,28.564454,77.200799,2026-07-06 11:24:55
C073,S00926,Papaya,Kolkata,Bangalore,2.83,83.24,3.9,70,Closed,In Transit,22.545743,88.362046,2026-07-06 01:21:55
C023,S00819,Banana,Delhi,Hyderabad,2.45,88.95,0.25,94,Closed,In Transit,28.611029,77.21064,2026-07-11 03:50:55
C034,S00396,Kiwi,Delhi,Hyderabad,2.03,84.52,4.77,82,Closed,Delivered,28.576929,77.19975,2026-07-08 00:20:55
C018,S00677,Mango,Hyderabad,Bangalore,2.56,81.98,3.11,95,Closed,Delivered,17.429037,78.470413,2026-07-04 17:33:55
C047,S00772,Papaya,Pune,Mumbai,7.83,76.25,1.84,79,Closed,In Transit,18.520331,73.858317,2026-07-05 05:49:55
C084,S00879,Grapes,Ahmedabad,Delhi,3.29,83.38,2.35,88,Closed,Loading,23.028876,72.547926,2026-07-06 21:20:55
C013,S00363,Strawberry,Pune,Hyderabad,2.26,78.75,3.98,92,Closed,In Transit,18.527611,73.855736,2026-07-09 03:04:55
C010,S00238,Orange,Ahmedabad,Pune,4.21,75.0,0.2,99,Closed,In Transit,22.977868,72.600155,2026-07-10 05:26:55
C043,S00247,Papaya,Chennai,Bangalore,3.08,71.51,1.53,89,Closed,In Transit,13.053756,80.221972,2026-07-08 14:16:55
C024,S00852,Papaya,Pune,Ahmedabad,7.52,79.27,2.18,92,Closed,Unloading,18.550417,73.883711,2026-07-05 07:14:55
C048,S00795,Kiwi,Delhi,Chennai,7.96,88.46,4.66,74,Open,In Transit,28.56508,77.163988,2026-07-04 21:27:55
C015,S00042,Pineapple,Kolkata,Ahmedabad,4.88,77.8,1.81,90,Closed,In Transit,22.600856,88.398765,2026-07-09 02:03:55
C066,S00341,Apple,Delhi,Mumbai,6.94,73.46,1.49,73,Closed,In Transit,28.622827,77.170402,2026-07-10 21:14:55
C078,S00407,Orange,Hyderabad,Ahmedabad,6.16,93.35,1.51,74,Closed,Loading,17.37696,78.439317,2026-07-11 09:54:55
C001,S00799,Pineapple,Kolkata,Hyderabad,3.45,90.97,2.15,94,Closed,Loading,22.599543,88.409668,2026-07-08 00:34:55
C077,S00721,Kiwi,Ahmedabad,Hyderabad,4.76,74.61,0.97,73,Closed,In Transit,22.973675,72.559921,2026-07-08 02:18:55
C100,S00412,Grapes,Mumbai,Kolkata,6.0,80.12,1.31,85,Open,Loading,19.092831,72.853978,2026-07-06 16:04:55
C073,S00260,Strawberry,Pune,Hyderabad,6.74,73.0,0.45,79,Closed,Loading,18.54939,73.81438,2026-07-08 13:08:55
C012,S00411,Banana,Pune,Hyderabad,6.36,90.86,1.75,87,Closed,Loading,18.48053,73.832664,2026-07-05 14:01:55
C063,S00029,Mango,Delhi,Kolkata,5.65,83.98,4.49,87,Closed,In Transit,28.621858,77.159584,2026-07-04 14:56:55
C017,S00513,Orange,Kolkata,Chennai,4.32,87.76,0.96,82,Open,In Transit,22.537499,88.37262,2026-07-07 20:00:55
C089,S00086,Strawberry,Kolkata,Hyderabad,4.89,77.6,4.0,82,Closed,Loading,22.540309,88.324941,2026-07-04 14:14:55
C026,S00019,Mango,Kolkata,Chennai,3.82,93.73,2.24,76,Closed,In Transit,22.525401,88.410485,2026-07-09 05:38:55
C007,S00040,Strawberry,Pune,Delhi,6.86,86.69,3.04,83,Closed,In Transit,18.54845,73.833806,2026-07-07 23:41:55
C011,S00722,Papaya,Ahmedabad,Pune,5.66,84.94,0.43,92,Closed,In Transit,22.996567,72.60564,2026-07-04 16:38:55
C085,S00016,Papaya,Delhi,Chennai,6.88,91.93,0.58,82,Closed,In Transit,28.604006,77.224233,2026-07-07 18:48:55
C002,S00631,Banana,Kolkata,Hyderabad,3.52,84.54,1.88,79,Closed,In Transit,22.546221,88.380282,2026-07-07 21:12:55
C085,S00854,Pomegranate,Hyderabad,Mumbai,4.02,77.28,0.99,70,Closed,In Transit,17.398987,78.491754,2026-07-11 02:02:55
C100,S00534,Orange,Bangalore,Delhi,6.07,85.0,4.71,80,Closed,In Transit,12.994435,77.636791,2026-07-10 05:41:55
C019,S00699,Mango,Delhi,Kolkata,5.3,72.73,2.97,70,Closed,In Transit,28.6291,77.218266,2026-07-07 08:59:55
C082,S00665,Apple,Mumbai,Hyderabad,2.63,83.8,1.33,81,Closed,In Transit,19.067251,72.927537,2026-07-06 05:51:55
C057,S00047,Papaya,Delhi,Bangalore,7.9,71.77,0.78,75,Closed,In Transit,28.65432,77.209322,2026-07-10 07:21:55
C045,S00586,Orange,Ahmedabad,Kolkata,5.14,75.18,0.07,96,Closed,Delivered,23.001819,72.555558,2026-07-11 07:36:55
C059,S00436,Pineapple,Mumbai,Bangalore,5.49,86.64,0.23,90,Closed,In Transit,19.026701,72.857144,2026-07-08 17:48:55
C070,S00124,Papaya,Hyderabad,Pune,5.02,70.81,4.76,85,Closed,Delivered,17.398018,78.443259,2026-07-05 09:42:55
C097,S00629,Orange,Hyderabad,Kolkata,4.96,71.03,2.99,70,Closed,In Transit,17.429046,78.452638,2026-07-09 06:56:55
C043,S00796,Orange,Delhi,Bangalore,6.41,80.85,4.65,92,Closed,In Transit,28.602436,77.195491,2026-07-07 17:27:55
C082,S00307,Papaya,Hyderabad,Delhi,3.71,80.35,2.68,85,Closed,In Transit,17.399011,78.523265,2026-07-04 18:38:55
C036,S00156,Pomegranate,Chennai,Pune,3.15,93.07,1.24,70,Open,In Transit,13.113473,80.289369,2026-07-10 11:02:55
C029,S00005,Apple,Mumbai,Hyderabad,6.5,88.94,0.98,76,Closed,In Transit,19.089495,72.855189,2026-07-07 00:53:55
C098,S00558,Strawberry,Chennai,Pune,4.85,85.39,0.8,99,Closed,Delivered,13.103353,80.251768,2026-07-05 01:17:55
C002,S00221,Pomegranate,Mumbai,Chennai,4.23,83.06,2.28,74,Closed,In Transit,19.079306,72.831396,2026-07-09 19:14:55
C042,S00685,Banana,Delhi,Ahmedabad,4.86,91.41,1.14,93,Closed,Delivered,28.599829,77.19128,2026-07-08 10:53:55
C005,S00684,Banana,Delhi,Ahmedabad,4.3,91.32,3.8,75,Closed,In Transit,28.647482,77.241667,2026-07-10 20:41:55
C033,S00794,Mango,Mumbai,Ahmedabad,2.5,92.88,2.78,95,Closed,Loading,19.047341,72.911334,2026-07-11 05:31:55
C042,S00592,Grapes,Hyderabad,Delhi,2.21,90.52,3.34,89,Closed,In Transit,17.349494,78.475662,2026-07-10 08:05:55
C063,S00093,Strawberry,Delhi,Hyderabad,2.19,70.23,1.72,100,Closed,In Transit,28.634907,77.197827,2026-07-10 18:42:55
C022,S00768,Orange,Hyderabad,Ahmedabad,6.4,79.98,3.56,72,Closed,In Transit,17.35494,78.476582,2026-07-06 07:05:55
C071,S00380,Grapes,Delhi,Mumbai,7.31,90.98,0.33,71,Open,In Transit,28.591781,77.167817,2026-07-06 21:43:55
C065,S00522,Kiwi,Delhi,Kolkata,3.41,86.29,1.42,100,Closed,In Transit,28.641447,77.162262,2026-07-09 15:47:55
C022,S00156,Pineapple,Pune,Ahmedabad,7.78,83.13,1.42,90,Closed,Unloading,18.494846,73.807191,2026-07-04 17:43:55
C096,S00254,Grapes,Pune,Hyderabad,5.0,77.22,3.54,97,Closed,Unloading,18.505799,73.860821,2026-07-06 00:58:55
C042,S00273,Apple,Bangalore,Chennai,6.22,77.48,2.41,98,Closed,Delivered,12.998006,77.547001,2026-07-10 20:10:55
C051,S00110,Kiwi,Kolkata,Pune,2.95,92.19,4.59,90,Closed,Delivered,22.523824,88.381769,2026-07-07 08:59:55
C022,S00389,Banana,Ahmedabad,Bangalore,7.02,88.97,2.04,88,Closed,In Transit,22.975582,72.555793,2026-07-05 19:31:55
C051,S00317,Orange,Kolkata,Ahmedabad,4.05,71.3,0.59,96,Closed,Unloading,22.556491,88.372327,2026-07-06 03:17:55
C034,S00157,Apple,Bangalore,Kolkata,5.84,83.31,3.56,100,Closed,Loading,12.99518,77.586294,2026-07-07 04:16:55
C017,S00843,Pineapple,Chennai,Mumbai,2.09,76.08,4.97,72,Open,Delivered,13.088705,80.294843,2026-07-05 02:58:55
C059,S00202,Kiwi,Chennai,Mumbai,2.73,93.95,4.32,77,Closed,Loading,13.118493,80.253164,2026-07-06 12:50:55
C018,S00874,Kiwi,Pune,Ahmedabad,4.54,94.09,4.72,89,Open,In Transit,18.473244,73.83122,2026-07-05 06:22:55
C022,S00918,Apple,Bangalore,Kolkata,7.55,86.27,1.33,85,Open,In Transit,13.001831,77.554663,2026-07-09 20:56:55
C063,S00671,Orange,Kolkata,Chennai,5.28,80.81,4.73,79,Closed,Delivered,22.577452,88.371424,2026-07-05 07:56:55
C077,S00101,Orange,Mumbai,Bangalore,7.07,83.12,4.94,81,Closed,Loading,19.065313,72.880114,2026-07-08 06:29:55
C071,S00815,Apple,Delhi,Ahmedabad,5.04,86.23,4.25,70,Closed,Delivered,28.659158,77.19223,2026-07-10 09:15:55
C045,S00641,Kiwi,Bangalore,Mumbai,7.01,93.32,1.03,93,Closed,Delivered,12.998678,77.629766,2026-07-07 22:42:55
C044,S00893,Apple,Bangalore,Mumbai,6.0,94.93,4.19,91,Closed,In Transit,12.980563,77.562107,2026-07-07 17:46:55
C002,S00621,Apple,Pune,Delhi,5.83,70.18,0.44,97,Closed,Delivered,18.530131,73.874711,2026-07-07 09:02:55
C085,S00999,Grapes,Delhi,Ahmedabad,2.05,79.41,0.25,80,Closed,In Transit,28.662951,77.233333,2026-07-07 13:05:55
C080,S00226,Orange,Pune,Hyderabad,2.75,75.95,4.7,86,Closed,Loading,18.500762,73.855799,2026-07-11 03:53:55
C055,S00731,Apple,Hyderabad,Pune,3.61,84.79,0.18,78,Closed,Loading,17.425179,78.529408,2026-07-06 18:03:55
C004,S00767,Papaya,Pune,Kolkata,6.0,85.12,1.2,88,Closed,In Transit,18.515453,73.874325,2026-07-07 06:51:55
C039,S00583,Apple,Chennai,Mumbai,6.71,88.23,4.7,70,Closed,In Transit,13.117446,80.29985,2026-07-08 03:01:55
C026,S00463,Strawberry,Mumbai,Ahmedabad,6.49,72.81,4.89,90,Closed,In Transit,19.045733,72.848156,2026-07-10 03:52:55
C064,S00773,Grapes,Pune,Mumbai,3.45,74.64,1.58,77,Closed,Delivered,18.516132,73.861503,2026-07-05 16:02:55
C087,S00274,Grapes,Mumbai,Pune,4.84,92.17,3.17,73,Closed,Delivered,19.090625,72.834062,2026-07-05 23:32:55
C063,S00717,Pomegranate,Delhi,Pune,2.78,70.68,3.03,98,Closed,In Transit,28.614608,77.174951,2026-07-08 10:48:55
C093,S00324,Orange,Ahmedabad,Mumbai,2.23,72.08,0.82,90,Closed,In Transit,23.014082,72.528418,2026-07-07 19:23:55
C056,S00958,Orange,Bangalore,Mumbai,4.59,79.64,1.41,87,Closed,In Transit,12.975435,77.572745,2026-07-09 02:34:55
C081,S00769,Strawberry,Chennai,Pune,3.88,75.16,2.43,73,Closed,Delivered,13.086372,80.259573,2026-07-10 14:01:55
C065,S00408,Apple,Chennai,Kolkata,2.3,90.21,5.0,85,Closed,Delivered,13.115689,80.241175,2026-07-05 17:38:55
C046,S00266,Pomegranate,Pune,Delhi,7.36,72.08,1.69,74,Closed,In Transit,18.52652,73.807337,2026-07-07 14:16:55
C016,S00553,Papaya,Delhi,Hyderabad,6.01,84.06,1.12,100,Closed,In Transit,28.625861,77.222257,2026-07-06 08:48:55
C061,S00059,Strawberry,Kolkata,Hyderabad,4.0,85.55,4.5,88,Closed,In Transit,22.595947,88.339794,2026-07-07 10:06:55
C100,S00169,Apple,Bangalore,Delhi,5.44,71.54,4.83,78,Closed,Unloading,12.988867,77.563042,2026-07-08 02:49:55
C100,S00659,Pineapple,Ahmedabad,Delhi,2.53,77.12,4.29,100,Closed,Delivered,22.985124,72.562725,2026-07-08 15:48:55
C083,S00648,Papaya,Hyderabad,Mumbai,2.21,93.11,1.87,92,Closed,Loading,17.415151,78.437652,2026-07-06 02:46:55
C016,S00777,Orange,Bangalore,Delhi,4.39,92.31,2.62,77,Closed,Loading,12.933246,77.631038,2026-07-07 16:00:55
C017,S00438,Mango,Chennai,Delhi,6.38,79.21,3.19,96,Closed,In Transit,13.039713,80.261476,2026-07-04 18:44:55
C085,S00083,Kiwi,Hyderabad,Mumbai,7.66,90.24,4.09,90,Closed,In Transit,17.3918,78.526193,2026-07-05 09:38:55
C033,S00433,Pineapple,Delhi,Chennai,4.22,86.87,2.06,74,Closed,In Transit,28.659594,77.214113,2026-07-09 20:45:55
C073,S00612,Grapes,Bangalore,Ahmedabad,2.84,85.6,4.42,92,Closed,In Transit,12.95956,77.636281,2026-07-10 21:16:55
C032,S00539,Apple,Hyderabad,Delhi,2.46,71.77,3.38,87,Closed,In Transit,17.368008,78.447375,2026-07-10 15:14:55
C097,S00259,Grapes,Ahmedabad,Hyderabad,6.1,82.5,4.92,88,Closed,In Transit,22.973716,72.539118,2026-07-07 18:54:55
C014,S00585,Banana,Kolkata,Ahmedabad,3.1,74.43,0.63,80,Closed,In Transit,22.527958,88.347489,2026-07-08 02:28:55
C021,S00065,Strawberry,Ahmedabad,Pune,3.39,80.01,4.44,96,Closed,In Transit,23.042099,72.599622,2026-07-08 19:59:55
C028,S00123,Kiwi,Bangalore,Hyderabad,4.75,76.73,2.94,76,Closed,In Transit,12.96489,77.624946,2026-07-06 05:33:55
C018,S00087,Strawberry,Hyderabad,Ahmedabad,2.65,76.19,1.11,99,Closed,In Transit,17.389883,78.483768,2026-07-04 17:19:55
C004,S00521,Apple,Ahmedabad,Pune,2.1,77.81,3.23,74,Closed,In Transit,23.063785,72.577045,2026-07-05 15:15:55
C014,S00734,Strawberry,Hyderabad,Ahmedabad,3.0,81.34,4.25,73,Closed,Loading,17.422273,78.444525,2026-07-10 13:27:55
C005,S00314,Kiwi,Hyderabad,Pune,6.22,85.44,3.9,100,Closed,In Transit,17.396564,78.526407,2026-07-06 01:29:55
C023,S00635,Papaya,Chennai,Delhi,6.24,70.21,0.9,95,Closed,Delivered,13.096799,80.235347,2026-07-05 09:27:55
C049,S00655,Orange,Mumbai,Pune,5.72,83.32,4.63,80,Closed,In Transit,19.046484,72.878813,2026-07-07 08:58:55
C031,S00738,Papaya,Kolkata,Hyderabad,5.95,94.79,2.6,88,Closed,In Transit,22.538006,88.369424,2026-07-08 16:16:55
C089,S00490,Pineapple,Delhi,Kolkata,7.84,70.42,4.06,77,Closed,Unloading,28.586288,77.233379,2026-07-07 14:29:55
C014,S00959,Mango,Kolkata,Ahmedabad,7.29,78.1,4.93,96,Closed,In Transit,22.611568,88.328292,2026-07-05 03:36:55
C099,S00587,Kiwi,Mumbai,Hyderabad,4.84,74.03,2.99,93,Closed,In Transit,19.0537,72.864601,2026-07-10 14:20:55
C053,S00333,Mango,Delhi,Ahmedabad,3.24,90.9,4.78,81,Closed,In Transit,28.622018,77.181868,2026-07-11 09:19:55
C003,S00562,Papaya,Pune,Bangalore,2.08,74.45,4.69,80,Closed,In Transit,18.498164,73.865694,2026-07-06 08:10:55
C020,S00958,Banana,Ahmedabad,Delhi,6.67,76.39,0.12,94,Closed,In Transit,23.053447,72.596143,2026-07-09 14:18:55
C090,S00798,Orange,Chennai,Hyderabad,3.35,92.58,4.91,86,Closed,Unloading,13.098394,80.257533,2026-07-05 16:19:55
C077,S00931,Grapes,Chennai,Delhi,5.74,82.05,2.71,78,Open,In Transit,13.075216,80.24777,2026-07-09 21:14:55
C083,S00034,Grapes,Hyderabad,Pune,3.7,93.54,4.8,90,Closed,In Transit,17.350719,78.493277,2026-07-09 07:35:55
C005,S00265,Banana,Bangalore,Chennai,5.21,77.74,2.9,88,Closed,In Transit,12.96747,77.608036,2026-07-10 20:24:55
C011,S00390,Grapes,Mumbai,Pune,7.87,81.67,3.39,84,Closed,Delivered,19.118182,72.882391,2026-07-09 05:56:55
C013,S00845,Banana,Chennai,Delhi,3.27,85.52,4.43,85,Closed,In Transit,13.03279,80.285344,2026-07-11 07:02:55
C075,S00117,Banana,Mumbai,Chennai,3.4,78.31,0.06,100,Closed,Delivered,19.11186,72.851633,2026-07-09 21:04:55
C041,S00887,Apple,Delhi,Bangalore,6.36,86.28,2.56,70,Closed,Unloading,28.628241,77.204904,2026-07-11 03:19:55
C035,S00935,Pomegranate,Bangalore,Chennai,2.48,71.93,0.78,92,Closed,In Transit,12.987531,77.546734,2026-07-10 18:00:55
C093,S00935,Strawberry,Mumbai,Delhi,3.81,94.78,1.69,92,Open,Unloading,19.053216,72.916317,2026-07-09 12:23:55
C082,S00996,Banana,Pune,Bangalore,5.53,70.31,2.94,77,Closed,In Transit,18.534873,73.906603,2026-07-09 22:49:55
C066,S00148,Pineapple,Chennai,Kolkata,2.86,92.3,0.36,79,Closed,In Transit,13.059596,80.314889,2026-07-07 06:32:55
C003,S00691,Kiwi,Pune,Hyderabad,2.03,75.78,0.58,71,Closed,In Transit,18.508262,73.842375,2026-07-10 16:43:55
C014,S00964,Orange,Bangalore,Kolkata,7.52,81.92,4.35,72,Open,In Transit,12.993517,77.577165,2026-07-05 11:00:55
C040,S00754,Grapes,Delhi,Kolkata,3.25,71.93,4.53,71,Closed,In Transit,28.619326,77.177672,2026-07-06 06:18:55
C010,S00099,Papaya,Bangalore,Delhi,6.52,74.29,2.02,98,Closed,In Transit,12.977509,77.634768,2026-07-10 10:34:55
C088,S00519,Pomegranate,Pune,Chennai,3.53,86.17,3.09,72,Closed,In Transit,18.542212,73.895699,2026-07-10 02:35:55
C026,S00287,Pomegranate,Pune,Delhi,7.6,72.1,0.02,85,Closed,Delivered,18.478555,73.875056,2026-07-06 11:01:55
C008,S00599,Grapes,Chennai,Mumbai,3.11,80.85,2.93,71,Closed,Unloading,13.067358,80.29498,2026-07-10 19:00:55
C013,S00670,Apple,Mumbai,Ahmedabad,5.44,71.78,1.25,99,Closed,In Transit,19.074615,72.923025,2026-07-04 19:16:55
